Project,Release,Method,Bugginess,LOC,LOC_added,AVG_LOC_added,MAX_LOC_added,Churn,AVG_Churn,MAX_Churn,NR,NAuth,NFix
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/fenceLedger(long),NO,6,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/readEntry(long, long)",NO,11,2,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/writeComplete(int, long, long, InetSocketAddress, Object)",NO,6,2,1,1,1,1,1,2
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/incCount(),NO,3,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/waitZero(),NO,5,2,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/main(String[]),NO,18,2,1,1,2,2,2,4
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java/create(int),NO,10,3,2,2,6,3,3,10
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java/setCode(int),NO,3,1,1,1,2,2,2,4
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java/getCode(),NO,3,1,1,1,3,3,3,6
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java/getMessage(int),NO,12,4,2,2,5,2,2,8
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java/getFileChannel(),NO,3,1,1,1,8,8,8,8
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java/write(ByteBuffer),NO,24,5,1,1,4,1,4,8
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java/position(),NO,3,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java/size(),NO,3,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java/flush(boolean),NO,14,3,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java/read(ByteBuffer, long)",NO,59,16,2,2,5,3,2,7
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/run(),NO,24,6,2,1,49,46,24,64
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/doGcLedgers(),NO,13,2,2,2,47,46,23,60
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/gc(long),NO,8,2,1,1,46,46,46,58
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/doGcEntryLogs(),NO,36,6,3,2,63,46,21,158
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/createLogId(long),NO,17,2,2,1,10,9,5,11
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/setLastLogId(File, long)",NO,14,2,2,1,1,1,0,3
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/getLastLogId(File),NO,22,5,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/openNewChannel(),NO,3,1,1,1,1,1,1,2
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/flush(),NO,5,2,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/addEntry(long, ByteBuffer)",NO,14,2,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/readEntry(long, long, long)",NO,42,7,2,2,4,1,2,8
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/getChannelForLogId(long),NO,21,3,1,1,1,1,1,2
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/findFile(long),NO,9,2,1,1,2,1,2,4
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/testAndClearSomethingWritten(),NO,7,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/extractLedgersFromEntryLogs(),NO,64,10,2,2,33,29,16,61
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/shutdown(),NO,12,2,1,1,1,1,1,2
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/writeMasterKey(byte[]),NO,15,3,1,1,49,49,49,49
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/readMasterKey(),NO,19,4,3,2,52,49,17,55
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/size(),NO,7,2,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/read(ByteBuffer, long)",NO,3,1,1,1,4,4,4,4
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/readAbsolute(ByteBuffer, long)",NO,13,3,1,1,3,2,3,4
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/close(),NO,6,2,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/write(ByteBuffer[], long)",NO,19,4,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/use(),NO,3,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/release(),NO,10,4,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/getFile(),NO,3,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/getPageSize(),NO,3,1,1,1,10,10,10,16
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/getEntriesPerPage(),NO,3,1,1,1,6,5,6,14
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/putIntoTable(HashMap, LedgerEntryPage)",NO,8,2,1,1,2,2,2,4
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/getFromTable(HashMap, Long, Long)",NO,7,2,1,1,1,1,1,2
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/getLedgerEntryPage(Long, Long, boolean)",NO,13,4,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/putEntryOffset(long, long, long)",NO,20,3,2,2,3,1,1,6
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/getEntryOffset(long, long)",NO,22,3,2,2,3,1,1,6
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/getLedgerName(long),NO,12,1,1,1,1,1,1,2
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/checkParents(File),NO,9,3,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/pickDirs(File[]),NO,3,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/getFileInfo(Long, boolean)",NO,40,8,2,1,2,1,1,4
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/updatePage(LedgerEntryPage),NO,19,4,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/flushLedger(boolean),NO,100,20,2,2,6,2,3,11
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/compare(LedgerEntryPage, LedgerEntryPage)",NO,4,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/writeBuffers(Long, List, FileInfo, int, int)",NO,30,8,2,2,3,2,1,6
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/grabCleanPage(long, long)",NO,56,11,2,2,4,2,2,8
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/getLastEntry(long),NO,22,4,2,2,2,1,1,4
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/getActiveLedgers(),NO,24,5,2,2,2,1,1,7
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/deleteLedger(long),NO,29,2,1,1,2,2,2,4
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/setMasterKey(ByteBuffer),NO,3,1,1,1,2,2,2,4
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/cmpMasterKey(ByteBuffer),NO,3,1,1,1,1,1,1,2
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/getLedgerId(),NO,3,1,1,1,4,4,4,4
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/incRef(),NO,3,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/decRef(),NO,3,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/getRefCnt(),NO,3,1,1,1,9,9,9,9
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/setFenced(),NO,3,1,2,2,10,9,5,11
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/isFenced(),NO,3,1,2,2,11,9,5,13
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/addEntry(ByteBuffer),NO,21,2,1,1,1,1,1,1
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/readEntry(long),NO,44,9,2,2,4,2,2,8
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/close(),NO,2,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/toString(),NO,10,2,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/usePage(),NO,3,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/pin(),NO,3,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/unpin(),NO,3,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/isPinned(),NO,3,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/releasePage(),NO,6,2,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/checkPage(),NO,5,2,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/equals(Object),NO,5,2,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/hashCode(),NO,4,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/setClean(int),NO,3,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/isClean(),NO,3,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/setOffset(long, int)",NO,6,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/getOffset(int),NO,4,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/zeroPage(),NO,6,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/readPage(FileInfo),NO,10,3,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/getPageToWrite(),NO,5,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/setLedger(long),NO,3,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/getLedger(),NO,3,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/getVersion(),NO,3,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/setFirstEntry(long),NO,6,2,1,1,2,2,2,4
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/getFirstEntry(),NO,3,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/inUse(),NO,3,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/getLastEntry(),NO,8,3,1,1,1,1,1,2
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java/force(boolean),NO,5,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java/lock(long, long, boolean)",NO,6,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java/map(MapMode, long, long)",NO,6,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java/position(),NO,5,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java/position(long),NO,5,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java/read(ByteBuffer),NO,5,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java/read(ByteBuffer, long)",NO,5,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java/read(ByteBuffer[], int, int)",NO,6,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java/size(),NO,5,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java/transferFrom(ReadableByteChannel, long, long)",NO,6,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java/transferTo(long, long, WritableByteChannel)",NO,6,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java/truncate(long),NO,5,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java/tryLock(long, long, boolean)",NO,6,1,0,0,0,0,0,0
BOOKKEEPER,release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java/write(ByteBuffer),NO,5,1,0,0,0,0,0,0
